Asset Id,Address,Polygon,Zone,Section,Mode of operation,Controller Type,State/County,systemControl,constructionStatus,municipality,Latitude,Longitude,Ramp_Indicator
6592,Miami Gardens Dr & NE 28 Ct,8,1,38,Fully Actuated,D170,County,ATMS,Existing,Aventura,25.94694,-80.14343,0
6701,NE 29 Av & NE 188 St,8,1,38,Fully Actuated,D170,County,ATMS,Existing,Aventura,25.949226,-80.14263,0
2872,Red Rd & W 29 St,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.848015,-80.29015,0
3139,Red Rd & W 23 St,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.842585,-80.290085,0
3168,Red Rd & W 18 St,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.837864,-80.28984,0
3813,Red Rd & W 32 St,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.850868,-80.29015,0
3978,Red Rd & W 21 St,135,4,39,Traffic Responsive,D170,State,ATMS,Existing,Hialeah,25.840582,-80.289955,0
4116,Red Rd & W 44 Pl,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.862513,-80.29068,0
4661,Red Rd & W 16 St,135,4,39,Fully Actuated,D170,State,ATMS,Existing,Hialeah,25.836033,-80.28979,0
5219,Red Rd & W 36 Ter & W 37 St,135,4,39,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.85531,-80.2903,0
6503,Red Rd & W 41 St,135,4,39,Fully Actuated,,County,ATMS,Existing,Hialeah,25.859236,-80.2905,0
2159,SW 22 Av / SW 10 St / SW 11 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.763107,-80.23058,0
2234,SW 8 Av & SW 6 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.7679,-80.20752,0
2235,SW 12 Av & SW 6 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.767715,-80.2145,0
2236,SW 17 Av & SW 6 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.767431,-80.2226,0
2237,SW 22 Av & SW 6 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.767197,-80.230774,0
2238,Beacom Blvd & SW 6 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.76703,-80.23634,0
2239,SW 27 Av & SW 6 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.766966,-80.23891,0
2242,SW 8 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.76692,-80.20747,0
2247,SW 8 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.76599,-80.207436,0
2248,SW 12 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765882,-80.214455,0
2249,SW 17 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765604,-80.2225,0
2250,SW 19 Av & SW 8 St,92,3,44,SCOOT,D170E,State,ATMS,Existing,Miami,25.76552,-80.22662,0
2251,SW 22 Av & SW 8 St,92,3,44,SCOOT,D170E,State,ATMS,Existing,Miami,25.765404,-80.230675,0
2253,SW 27 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.765154,-80.23885,0
3249,SW 21 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765457,-80.229,0
3407,SW 12 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.766716,-80.21446,0
3442,Beacom Blvd & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.766157,-80.2372,0
3444,SW 17 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.76648,-80.222565,0
3445,SW 19 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.76643,-80.22666,0
3446,SW 22 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.766342,-80.2307,0
3447,SW 27 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.76611,-80.23887,0
3546,SW 16 Av & SW 6 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.767502,-80.22119,0
4202,SW 8 St / Beacom Blvd / SW 25 Av,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765223,-80.23734,0
4282,SW 16 Av & SW 7 St,92,3,44,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.766535,-80.22117,0
4383,SW 8 St / SW 18 Av / SW 19 Av,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765558,-80.22541,0
4385,SW 11 Av & SW 8 St,92,3,44,SCOOT,D170,State,ATMS,Existing,Miami,25.765898,-80.21273,0
4582,SW 19 Av & SW 6 St,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.767303,-80.22667,0
6141,SW 8 St / SW 13 Av / SW 13 Ct,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.76577,-80.21645,0
6427,SW 8 St / SW 15 Av / SW 16 Av,92,3,44,SCOOT,D170,County,ATMS,Existing,Miami,25.765713,-80.21963,0
6677,SW 24 Av & SW 8 St,92,3,44,SCOOT,,County,ATMS,Existing,Miami,25.765303,-80.234764,0
2145,Red Rd & SW 8 St,94,8,45,SCOOT,D170,State,ATMS,Existing,Miami,25.763563,-80.28786,0
2346,NW 2 Av & NW 10 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.783663,-80.19805,0
2347,NW 3 Av & NW 10 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.783611,-80.19974,0
4140,Kendall Dr & SR-874 SB Off & SR-878 Wb,51,7,17,SCOOT,D170E,State,ATMS,Existing,Unincorporated Miami-Dade,25.687468,-80.35168,1
2353,N Miami Av & N 11 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.784739,-80.19397,0
2354,NW 2 Av & NW 11 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.784624,-80.198105,0
4141,Kendall Dr & SR-878 EB On,51,7,17,SCOOT,D170E,State,ATMS,Existing,Unincorporated Miami-Dade,25.687569,-80.34869,1
2355,NW 3 Av & NW 11 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.784567,-80.199776,0
5571,Kendall Dr @ SW 9100 Blk,51,7,17,SCOOT,D170E,State,ATMS,Existing,Unincorporated Miami-Dade,25.687769,-80.34169,0
2640,Alton Rd & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.77442,-80.14065,1
2658,Collins Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.774601,-80.132996,0
2728,Jefferson Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.774435,-80.1372,0
2734,Lenox Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.77436,-80.13949,1
2740,Meridian Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.774439,-80.13604,0
2752,Michigan Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.774399,-80.13829,0
2794,Washington Av & 5 St,3,3,18,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.774527,-80.13413,0
4649,Ocean Dr & 5 St,3,3,18,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.774654,-80.13191,0
2659,Collins Av & 8 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.778131,-80.13224,0
2660,Collins Av & 10 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.780561,-80.13169,0
2661,Collins Av & 11 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.781776,-80.13145,0
2662,Collins Av & 14 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.785282,-80.13083,0
2663,Collins Av & Espanola Way,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.786966,-80.13056,0
2664,Collins Av & Lincoln Rd,4,3,19,SCOOT,D170E,State,ATMS,Existing,Miami Beach,25.79074,-80.129974,0
2665,Collins Av & 17 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.792332,-80.129715,0
2666,Collins Av & 18 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.793915,-80.1295,0
2667,Collins Av & 20 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.795603,-80.12911,0
2668,Collins Av & 21 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.796371,-80.1288,0
2669,Collins Av & 22 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.797546,-80.128296,0
2670,Collins Av & 23 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.798353,-80.128006,0
2671,Collins Av & 24 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.800097,-80.12726,0
2672,Collins Av & 26 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.802439,-80.12618,0
2673,Collins Av & 27 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.803738,-80.12563,0
2674,Collins Av & 29 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.804989,-80.12498,0
2675,Collins Av & 30 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.805882,-80.12455,0
3888,Collins Av & 15 St,4,3,19,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.787617,-80.13046,0
4424,Ocean Dr & 10 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.78037,-80.130646,0
5769,Collins Av & 16 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.789192,-80.13023,0
6006,Collins Av & 7 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.776934,-80.132484,0
6024,Collins Av & 13 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.784063,-80.13103,0
6112,Collins Av / 31 St / 32 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.806868,-80.12417,0
6344,Ocean Dr & 11 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.781588,-80.13039,0
6345,Ocean Dr & 7 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.776756,-80.131454,0
6579,Collins Av & 9 St,4,3,19,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.779362,-80.13199,0
6915,Collins Av & 12 St,4,3,19,SCOOT,,County,ATMS,Existing,Miami Beach,25.782856,-80.13122,0
2677,Art Godfrey Rd & Collins Av,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.81309,-80.12299,0
2678,Collins Av & 43 St,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.814472,-80.12277,0
2679,Collins Av & Indian Creed Dr & 44 St,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.816183,-80.12345,0
2681,Collins Av @ 4525 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.81942,-80.12288,0
2682,Collins Av @ 4600 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.820683,-80.12267,0
2683,Collins Av @ 4700 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.822325,-80.122574,0
3283,Collins Av @ 5303 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.830896,-80.12201,0
3432,Colllins Av @ 5330 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.832243,-80.12173,0
3433,Collins Av @ 5500 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.835876,-80.120766,0
3434,Collins Av @ 5600 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.836998,-80.12085,0
3438,Collins Av & 545 Exit,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.834692,-80.12082,0
3439,Collins Av & 5445 Ent,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.83376,-80.12106,0
3512,Collins Av / 38 St / 39 St,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.81142,-80.123245,0
3690,Collins Av @ 5000 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.82699,-80.121826,0
3702,Collins Av @ 5225 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.829727,-80.122116,0
3866,Collins Av @ 4900 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.825146,-80.12208,0
3922,Collins Av @ 4441 Exit,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.818243,-80.1231,0
3923,Collins Av @ 5875 Blk,6,2,20,SCOOT,D170,State,ATMS,Existing,Miami Beach,25.84105,-80.12138,0
6335,Collins Av @ Fontainebleau Ent,6,2,20,SCOOT,D170,County,ATMS,Existing,Miami Beach,25.816944,-80.12334,0
2636,Abbott Av & 69 St,6,2,21,SCOOT,2070 LX,State,Centracs,Reconstruction,Miami Beach,25.854229,-80.12226,0
2637,Abbott Av & 71 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.856087,-80.12233,0
2638,Abbott Av & 72 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.857092,-80.122375,0
2711,Harding Av & 74 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.85953,-80.12218,0
2712,Harding Av & 75 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.860662,-80.12218,0
2713,Harding Av & 77 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.862202,-80.122154,0
2714,Harding Av & 81 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.866081,-80.12227,0
2715,Harding Av & 85 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.869955,-80.122444,0
2723,Abbott Av & Indian Creed Dr,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.851864,-80.12231,0
2914,Harding Av & 88 St,6,2,21,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami Beach,25.873201,-80.122284,0
3197,Harding Av & 73 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.85839,-80.12213,0
3544,Harding Av & 71 St,6,2,21,SCOOT,2070 LX,State,Centracs,Existing,Miami Beach,25.8561,-80.12142,0
6573,Harding Av & 69 St,6,2,21,SCOOT,2070 LX,County,Centracs,Existing,Miami Beach,25.85426,-80.12136,0
2911,Collins Av & 93 St,7,2,22,Traffic Responsive,D170,State,ATMS,Reconstruction,Surfside,25.88166,-80.12222,0
2912,Collins Av & 94 St,7,2,22,Traffic Responsive,D170,State,ATMS,Reconstruction,Surfside,25.883465,-80.1224,0
2916,Harding Av & 91 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.877996,-80.122826,0
2917,Harding Av & 94 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.88342,-80.123375,0
2918,Harding Av & 95 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.885239,-80.12355,0
2919,Harding Av & 96 St,7,2,22,Traffic Responsive,D170,State,ATMS,Reconstruction,Surfside,25.887041,-80.12371,0
3005,Collins Av & 96 St,7,2,22,Traffic Responsive,D170,State,ATMS,Reconstruction,Surfside,25.887075,-80.12274,0
3006,Harding Av / 96 St / 97 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Bal Harbour,25.887917,-80.123764,0
3185,Harding Av & 93 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.881601,-80.12318,0
3319,Collins Av & 95 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.885258,-80.122574,0
3440,Harding Av / 94 St / 95 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.884518,-80.12348,0
3441,Harding Av / 95 St / 96 St,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Surfside,25.88606,-80.12363,0
3548,Collins Av @ 9701 Blk,7,2,22,Traffic Responsive,D170,State,ATMS,Existing,Bal Harbour,25.889034,-80.12395,0
3629,Collins Av & Harbor Way EB,7,1,22,Traffic Responsive,D170E,State,ATMS,Reconstruction,Bal Harbour,25.894773,-80.12434,0
2995,Collins Av & SR-826 S,7,1,23,SCOOT,D170,State,ATMS,Existing,Sunny Isles Beach,25.929892,-80.12203,0
3490,Collins Av & 159 St,7,1,23,SCOOT,D170,State,ATMS,Existing,Sunny Isles Beach,25.923798,-80.12237,0
3993,Bayview Dr & Collins Av,7,1,23,SCOOT,D170,State,ATMS,Existing,Sunny Isles Beach,25.92242,-80.1224,0
4179,Collins Av @ 10500 Blk,7,1,23,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.903023,-80.12457,0
4736,Collins Av & Haulover Park,7,1,23,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.906544,-80.12275,0
4900,Atlantic Av & Collins Av,7,1,23,SCOOT,D170,State,ATMS,Existing,Sunny Isles Beach,25.926996,-80.12227,0
4990,SR-826 @ 300 Blk,7,1,23,SCOOT,D170E,State,ATMS,Existing,Sunny Isles Beach,25.92977,-80.12509,0
5253,Collins Av & SR-826 WB,7,1,23,SCOOT,D170,County,ATMS,Existing,Sunny Isles Beach,25.93056,-80.12201,0
2370,N Miami Av & N 14 St,107,3,28,SCOOT,D170,County,ATMS,Reconstruction,Miami,25.78827,-80.19439,0
2372,NW 1 Pl & NW 14 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.788132,-80.198135,0
2373,NW 3 Av & NW 14 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.788088,-80.19994,0
6091,N Miami Av & N 15 St,107,3,28,SCOOT,D170,County,ATMS,Existing,Miami,25.789381,-80.19463,0
2280,NW 1 Pl / NW 18 St / NW 19 St,114,2,29,Fully Actuated,D170,County,ATMS,Existing,Miami,25.793304,-80.198425,0
2393,N Miami Av & N 20 St,114,2,29,SCOOT,D170,County,ATMS,Existing,Miami,25.795527,-80.194855,0
2395,NW 1 Pl & NW 20 St,114,2,29,SCOOT,D170,County,ATMS,Existing,Miami,25.795362,-80.19851,0
2397,NW 3 Av & NW 20 St,114,2,29,SCOOT,D170E,County,ATMS,Existing,Miami,25.795338,-80.20038,0
3413,NW 20 St / NW 5 Av / NW 5 Ct,114,2,29,SCOOT,D170,County,ATMS,Existing,Miami,25.79526,-80.203445,0
5030,NW 3 Av & NW 17 St,114,2,29,Fully Actuated,D170,County,ATMS,Existing,Miami,25.791658,-80.20003,0
2504,NW 7 Av & NW 95 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.86186,-80.209694,1
2509,NW 7 Av & NW 103 St,139,1,32,Traffic Responsive,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.869232,-80.209915,1
2514,NW 7 Av & NW 111 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.876492,-80.21025,1
2517,NW 7 Av & NW 119 St,139,1,32,Traffic Responsive,2070 LX,State,ATMS,Existing,North Miami,25.883734,-80.21059,1
2536,Opa-Locka Blvd & NW 7 Av,139,1,32,Traffic Responsive,D170E,State,ATMS,Existing,North Miami,25.899744,-80.21135,1
2548,N Miami Blvd & NW 7 Av & NW 125 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,North Miami,25.889181,-80.21085,1
2554,NW 7 Av & NW 131 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,North Miami,25.89464,-80.211105,0
3101,NW 7 Av & NW 135 St,139,1,32,Traffic Responsive,D170E,State,ATMS,Existing,North Miami,25.898268,-80.21128,1
3169,NW 7 Av / NW 147 St / NW 148 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.909714,-80.211685,0
3585,NW 7 Av & NW 143 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.90556,-80.211624,0
3733,NW 7 Av & NW 151 St,139,1,32,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.912977,-80.21173,1
2178,S Miami Av & Brickell Av,83,3,33,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.75016,-80.20647,1
2267,Brickell Av & SE 26 Rd,83,3,33,Traffic Responsive,D170,State,ATMS,Existing,Miami,25.750402,-80.20397,1
2268,S Miami Av & S 26 Rd,83,3,33,Traffic Responsive,D170,State,ATMS,Existing,Miami,25.751364,-80.204796,1
4321,Brickell Av @ SE 2451 Blk @ SE 2333 Blk,83,3,33,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.751953,-80.20161,0
4786,I - 95 NB On & SW 25 Rd,83,3,33,Traffic Responsive,D170,State,ATMS,Existing,Miami,25.75289,-80.20463,1
4791,S Miami Av & S 25 Rd,83,3,33,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.751982,-80.20388,1
2147,US - 1 / SW 24 Av / SW 27 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.741266,-80.23423,0
2161,SW 22 Av / SW 25 St / SW 26 St,84,8,34,Traffic Responsive,D170E,County,ATMS,Existing,Miami,25.744364,-80.22989,0
2177,Bird Rd & Douglas Rd,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Reconstruction,Miami,25.73507,-80.25401,0
2180,US - 1 & SW 17 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Reconstruction,Miami,25.745823,-80.22179,0
2181,US - 1 & SW 22 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.742847,-80.229866,0
2182,US - 1 & SW 27 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Reconstruction,Miami,25.739931,-80.23785,0
2184,US - 1 & SW 32 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.736973,-80.24591,0
2185,Bird Rd & US - 1,84,8,34,Traffic Responsive,D170,State,ATMS,Reconstruction,Miami,25.735172,-80.25077,0
2186,Douglas Rd & US - 1,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.732653,-80.25389,0
2617,Grand Av & LeJeune Rd & Ponce De Leon Blvd,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Coral Gables,25.72741,-80.26172,0
2620,Grand Av & US - 1,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Coral Gables,25.727417,-80.260376,0
2621,LeJeune Rd & US - 1,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Coral Gables,25.726526,-80.26169,0
3625,Ponce De Leon Ext & US - 1,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Coral Gables,25.729372,-80.257866,0
4679,SW 27 Av & SW 27 Ter,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.740732,-80.2379,0
4680,US - 1 & SW 16 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.746552,-80.21974,0
4689,Bird Rd & SW 38 Av,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Reconstruction,Miami,25.734995,-80.25602,0
4690,Douglas Rd & Peacock Av,84,8,34,Traffic Responsive,2070 LX,County,Centracs,Existing,Miami,25.734116,-80.25396,0
6446,SW 27 Av / SW 25 Ter / SW 26 St,84,8,34,Traffic Responsive,2070 LX,State,Centracs,Existing,Miami,25.743822,-80.23799,0
2993,Caribbean Blvd & US - 1,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Cutler Bay,25.579718,-80.368515,0
3465,US - 1 & SW 248 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.536507,-80.41086,0
3502,US - 1 & SW 216 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.566256,-80.38158,0
3627,US - 1 & SW 220 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.562534,-80.385284,0
3649,US - 1 & SW 112 Av,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.575687,-80.37237,0
3652,US - 1 @ SW 20400 Blk,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Cutler Bay,25.577394,-80.370735,0
4246,Caribbean Blvd @ SW 10900 Blk,64,9,35,SCOOT,2070 LX,County,Centracs,Existing,Cutler Bay,25.579117,-80.36777,0
4252,US - 1 & SW 117 Av & SW 211 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.571774,-80.37628,0
5049,US - 1 & SW 127 Av & SW 232 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.551098,-80.39661,0
6042,US - 1 & SW 224 St & Miami Av,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.55889,-80.38883,0
6045,US - 1 & SW 132 Av,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.542927,-80.404686,0
6052,US - 1 & SW 137 Av,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.534605,-80.41283,0
6053,US - 1 & SW 244 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.539513,-80.40801,0
6389,SW 117 Av & SW 114 Ct,64,9,35,SCOOT,2070 LX,County,Centracs,Existing,Unincorporated Miami-Dade,25.572468,-80.377266,0
6634,US - 1 & SW 252 St,64,9,35,SCOOT,2070 LX,State,Centracs,Existing,Unincorporated Miami-Dade,25.532793,-80.41459,0
6646,SW 134 Av & SW 248 St,64,9,35,SCOOT,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.536503,-80.40872,0
2103,US - 1 & NE 54 St,126,2,36,SCOOT,2070 LX,State,Centracs,Existing,Miami,25.82551,-80.18691,0
2105,Federal Hwy & NE 54 St,126,2,36,SCOOT,2070 LX,State,Centracs,Existing,Miami,25.82549,-80.187386,0
2109,US - 1 & NE 61 St,126,2,36,SCOOT,2070 LX,State,Centracs,Reconstruction,Miami,25.832642,-80.18404,0
2112,US - 1 / NE 66 St / NE 67 St,126,2,36,SCOOT,2070 LX,State,Centracs,Existing,Miami,25.836666,-80.18418,0
2113,US - 1 & NE 71 St,126,2,36,SCOOT,2070 LX,State,Centracs,Reconstruction,Miami,25.84031,-80.184326,0
2115,US - 1 & NE 78 St,126,2,36,SCOOT,2070 LX,State,Centracs,Existing,Miami,25.847109,-80.184586,0
2117,NE 10 Av & NE 79 St,126,2,36,Fully Actuated,D170,State,ATMS,Reconstruction,Miami,25.84806,-80.17644,0
2118,NE 7 Av & NE 79 St,126,2,36,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.84789,-80.18274,0
2119,US -1 & NE 79 St,126,2,36,SCOOT,2070 LX,State,Centracs,Reconstruction,Miami,25.847837,-80.184616,0
2120,NE 5 Av & NE 79 St,126,2,36,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.847776,-80.18641,0
2121,NE 4 Ct & NE 79 St,126,2,36,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.847721,-80.18831,0
2122,NE 4 Av & NE 79 St,126,2,36,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.847698,-80.188965,0
3293,Miami Gardens Dr & NE 18 Av,11,1,88,SCOOT,D170,State,ATMS,Existing,North Miami Beach,25.946005,-80.16492,0
